   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.140 |        3.060 |        3.199
      11.000 |        0.131 |        1.201 |        1.331
       9.000 |        0.303 |        1.846 |        2.148
       7.000 |        0.134 |        3.394 |        3.528
      11.000 |        0.130 |        0.824 |        0.954
       9.000 |        0.130 |        0.567 |        0.697
       6.000 |        0.146 |        0.758 |        0.904
      12.000 |        0.168 |        1.962 |        2.130
       8.000 |        0.146 |        1.470 |        1.616
       6.000 |        0.130 |        1.068 |        1.198
       9.000 |        0.259 |        0.652 |        0.912
      12.000 |        0.146 |        0.597 |        0.743
      10.000 |        0.138 |        1.896 |        2.034
      10.000 |        0.147 |        1.917 |        2.063
       4.000 |        0.148 |        0.934 |        1.082
      11.000 |        0.176 |        0.754 |        0.930
       7.000 |        0.158 |        0.790 |        0.947
       9.000 |        0.145 |        0.881 |        1.025
       6.000 |        0.148 |        0.807 |        0.955
      11.000 |        0.148 |        1.234 |        1.382
       8.000 |        0.134 |        2.046 |        2.180
       7.000 |        0.130 |        0.756 |        0.885
       7.000 |        0.130 |        1.254 |        1.384
       6.000 |        0.144 |        1.892 |        2.036
       5.000 |        0.138 |        0.749 |        0.887
      10.000 |        0.128 |        0.930 |        1.057
       6.000 |        0.129 |        0.527 |        0.656
       7.000 |        0.147 |        1.047 |        1.194
       8.000 |        0.145 |        1.008 |        1.154
      12.000 |        0.088 |        1.422 |        1.510
       9.000 |        0.156 |        2.563 |        2.719
      11.000 |        0.132 |        1.494 |        1.626
       8.000 |        0.145 |        0.872 |        1.017
      14.000 |        0.132 |        0.648 |        0.780
      11.000 |        0.195 |        0.701 |        0.896
       7.000 |        0.131 |        0.587 |        0.718
      10.000 |        0.135 |        0.834 |        0.969
      12.000 |        0.160 |        0.514 |        0.674
      12.000 |        0.146 |        1.590 |        1.736
       9.000 |        0.147 |        3.052 |        3.199
      12.000 |        0.148 |        1.132 |        1.280
       7.000 |        0.147 |        0.786 |        0.933
      14.000 |        0.146 |        3.321 |        3.466
      10.000 |        0.177 |        1.108 |        1.286
      10.000 |        0.144 |        0.742 |        0.886
      10.000 |        0.126 |        0.537 |        0.664
       9.000 |        0.145 |        1.050 |        1.195
       5.000 |        0.129 |        0.797 |        0.926
       7.000 |        0.218 |        0.787 |        1.004
      10.000 |        0.152 |        2.248 |        2.400
      10.000 |        0.146 |        3.152 |        3.299
       4.000 |        0.122 |        0.970 |        1.092
       6.000 |        0.250 |        0.965 |        1.215
      15.000 |        0.149 |        2.637 |        2.786
       8.000 |        0.144 |        2.812 |        2.956
       9.000 |        0.143 |        1.268 |        1.411
      10.000 |        0.215 |        1.931 |        2.146
       6.000 |        0.087 |        1.961 |        2.048
      12.000 |        0.052 |        0.635 |        0.687
       7.000 |        0.086 |        0.899 |        0.985
      14.000 |        0.084 |        1.355 |        1.439
       7.000 |        0.151 |        2.764 |        2.915
       8.000 |        0.124 |        0.641 |        0.766
      10.000 |        0.124 |        3.140 |        3.264
       8.000 |        0.125 |        1.069 |        1.194
      11.000 |        0.216 |        0.733 |        0.949
      10.000 |        0.129 |        0.961 |        1.090
      10.000 |        0.152 |        1.181 |        1.333
       6.000 |        0.146 |        1.834 |        1.980
      11.000 |        0.231 |        5.918 |        6.149
       8.000 |        0.146 |        1.037 |        1.182
       5.000 |        0.130 |        1.087 |        1.217
      13.000 |        0.132 |        2.245 |        2.377
       7.000 |        0.318 |        2.036 |        2.355
       6.000 |        0.396 |        1.328 |        1.724
       5.000 |        0.130 |        1.169 |        1.299
       6.000 |        0.129 |        1.639 |        1.768
      10.000 |        0.095 |        2.273 |        2.369
      10.000 |        0.140 |        0.859 |        0.998
      11.000 |        0.130 |        1.731 |        1.861
       9.000 |        0.151 |        1.078 |        1.230
       5.000 |        0.131 |        0.564 |        0.695
       5.000 |        0.123 |        0.931 |        1.054
      11.000 |        0.288 |        2.028 |        2.315
      11.000 |        0.148 |        3.994 |        4.142
       7.000 |        0.152 |        0.802 |        0.954
       7.000 |        0.146 |        1.116 |        1.262
       9.000 |        0.145 |        1.343 |        1.488
       7.000 |        0.148 |        0.974 |        1.122
       7.000 |        0.206 |        0.655 |        0.860
       9.000 |        0.149 |        1.233 |        1.381
       4.000 |        0.130 |        0.777 |        0.907
       6.000 |        0.153 |        0.714 |        0.866
       7.000 |        0.145 |        1.369 |        1.514
      12.000 |        0.178 |        1.695 |        1.873
       8.000 |        0.146 |        0.887 |        1.033
      12.000 |        0.130 |        2.613 |        2.743
       9.000 |        0.145 |        0.734 |        0.879
       9.000 |        0.131 |        0.899 |        1.030
      10.000 |        0.130 |        0.777 |        0.907
       6.000 |        0.100 |        0.921 |        1.021
       8.000 |        0.145 |        1.202 |        1.347
       3.000 |        0.132 |        1.408 |        1.540
       9.000 |        0.145 |        1.154 |        1.299
       7.000 |        0.174 |        3.049 |        3.224
       3.000 |        0.245 |        2.620 |        2.864
