   KeyLength |   QueueTimes | ServiceTimes | SojournTimes

       8.000 |        0.130 |        3.411 |        3.541
       9.000 |        0.146 |        1.681 |        1.827
      11.000 |        0.144 |        1.669 |        1.812
      11.000 |        0.147 |        1.112 |        1.259
       7.000 |        0.130 |        4.581 |        4.710
       9.000 |        0.150 |        0.736 |        0.886
       6.000 |        0.138 |        0.838 |        0.976
      12.000 |        0.160 |        2.047 |        2.207
       9.000 |        0.143 |        0.870 |        1.012
       8.000 |        0.317 |        2.102 |        2.418
       6.000 |        0.152 |        1.512 |        1.664
      12.000 |        0.147 |        0.829 |        0.977
      10.000 |        0.144 |        2.771 |        2.916
      10.000 |        0.173 |        2.116 |        2.289
       4.000 |        0.158 |        0.873 |        1.031
      11.000 |        0.193 |        0.967 |        1.160
       7.000 |        0.157 |        0.865 |        1.022
       9.000 |        0.153 |        1.127 |        1.280
       6.000 |        0.143 |        0.928 |        1.072
      11.000 |        0.143 |        1.465 |        1.608
       7.000 |        0.146 |        1.045 |        1.191
       8.000 |        0.138 |        2.882 |        3.021
       7.000 |        0.147 |        1.880 |        2.026
       6.000 |        0.139 |        2.817 |        2.956
       5.000 |        0.145 |        1.019 |        1.164
      10.000 |        0.144 |        1.261 |        1.404
       7.000 |        0.146 |        1.021 |        1.167
       6.000 |        0.351 |        0.820 |        1.171
       8.000 |        0.169 |        1.292 |        1.461
      12.000 |        0.155 |        1.996 |        2.150
       9.000 |        0.149 |        3.703 |        3.852
      11.000 |        0.139 |        2.119 |        2.258
       8.000 |        0.141 |        1.093 |        1.234
      14.000 |        0.145 |        0.915 |        1.061
      11.000 |        0.261 |        0.956 |        1.217
       7.000 |        0.144 |        0.805 |        0.949
      10.000 |        0.147 |        1.130 |        1.277
      12.000 |        0.143 |        0.632 |        0.775
      12.000 |        0.147 |        2.320 |        2.467
       9.000 |        0.145 |        2.609 |        2.753
      12.000 |        0.168 |        1.465 |        1.633
       7.000 |        0.142 |        0.909 |        1.051
      10.000 |        0.145 |        1.178 |        1.323
      10.000 |        0.149 |        0.989 |        1.138
      10.000 |        0.146 |        0.812 |        0.958
      14.000 |        0.221 |        4.465 |        4.685
       9.000 |        0.146 |        1.566 |        1.712
       7.000 |        0.138 |        0.927 |        1.065
       5.000 |        0.237 |        1.039 |        1.276
      10.000 |        0.140 |        2.589 |        2.729
       4.000 |        0.138 |        1.346 |        1.484
       6.000 |        0.310 |        1.303 |        1.613
      15.000 |        0.394 |        2.277 |        2.671
      10.000 |        0.707 |        4.043 |        4.750
       9.000 |        0.147 |        1.673 |        1.820
      10.000 |        0.141 |        3.126 |        3.267
       6.000 |        0.142 |        2.756 |        2.899
       8.000 |        0.151 |        5.392 |        5.542
      12.000 |        0.140 |        0.865 |        1.005
       7.000 |        0.142 |        1.220 |        1.362
      14.000 |        0.144 |        2.043 |        2.187
       8.000 |        0.136 |        0.794 |        0.930
       7.000 |        0.144 |        4.251 |        4.395
      11.000 |        0.140 |        0.910 |        1.051
       8.000 |        0.176 |        1.470 |        1.646
      10.000 |        0.129 |        4.345 |        4.475
      10.000 |        0.143 |        1.392 |        1.535
      11.000 |        0.143 |        4.615 |        4.759
      10.000 |        0.138 |        1.367 |        1.505
       6.000 |        0.149 |        2.708 |        2.857
       8.000 |        0.147 |        1.551 |        1.698
       5.000 |        0.144 |        1.507 |        1.651
       6.000 |        0.144 |        1.779 |        1.922
       7.000 |        0.137 |        2.822 |        2.959
      13.000 |        0.151 |        3.225 |        3.376
       5.000 |        0.138 |        1.583 |        1.721
       6.000 |        0.146 |        2.631 |        2.777
      10.000 |        0.138 |        1.180 |        1.318
      10.000 |        0.146 |        3.648 |        3.794
      11.000 |        0.148 |        2.591 |        2.738
       9.000 |        0.214 |        1.121 |        1.335
       5.000 |        0.146 |        0.750 |        0.895
       5.000 |        0.145 |        1.301 |        1.445
      11.000 |        0.133 |        3.054 |        3.187
      11.000 |        0.148 |        3.664 |        3.813
       7.000 |        0.147 |        1.015 |        1.162
       7.000 |        0.147 |        1.506 |        1.653
       9.000 |        0.147 |        1.937 |        2.084
       7.000 |        0.148 |        0.835 |        0.983
       7.000 |        0.138 |        0.798 |        0.937
       9.000 |        0.172 |        1.497 |        1.669
