  Key Length |   QueueTimes | ServiceTimes | SojournTimes

<<<<<<< HEAD
       7.000 |        0.082 |        2.240 |        2.322
       4.000 |        0.114 |        1.681 |        1.795
       8.000 |        0.058 |        0.946 |        1.004
       9.000 |        0.046 |        1.071 |        1.117
      10.000 |        0.225 |        1.561 |        1.786
       6.000 |        0.120 |        0.866 |        0.986
       9.000 |        0.067 |        1.301 |        1.368
      10.000 |        0.246 |        0.852 |        1.099
       7.000 |        0.235 |        0.865 |        1.099
       8.000 |        0.230 |        1.171 |        1.401
       8.000 |        0.087 |        1.455 |        1.542
       8.000 |        0.051 |        1.861 |        1.911
       6.000 |        0.132 |        1.085 |        1.217
      11.000 |        0.060 |        0.973 |        1.032
       7.000 |        0.108 |        1.083 |        1.190
       8.000 |        0.051 |        1.243 |        1.294
      10.000 |        0.302 |        1.132 |        1.434
       4.000 |        0.076 |        0.948 |        1.023
       5.000 |        0.199 |        1.476 |        1.675
      10.000 |        0.117 |        0.624 |        0.742
      10.000 |        0.062 |        0.973 |        1.035
       6.000 |        0.056 |        1.554 |        1.610
      10.000 |        0.063 |        0.777 |        0.841
      12.000 |        0.076 |        1.689 |        1.766
      10.000 |        0.065 |        2.616 |        2.681
      12.000 |        0.127 |        2.531 |        2.658
       6.000 |        0.070 |        2.640 |        2.710
       6.000 |        0.106 |        0.610 |        0.716
       6.000 |        0.143 |        0.525 |        0.668
      10.000 |        0.056 |        0.803 |        0.859
      13.000 |        0.249 |        0.640 |        0.889
      12.000 |        0.088 |        1.395 |        1.483
       6.000 |        0.077 |        0.954 |        1.031
       4.000 |        0.070 |        2.011 |        2.080
       9.000 |        0.075 |        1.455 |        1.529
       7.000 |        0.073 |        0.880 |        0.953
      11.000 |        0.074 |        0.751 |        0.825
       6.000 |        0.112 |        1.534 |        1.645
       9.000 |        0.160 |        1.541 |        1.702
       6.000 |        0.199 |        2.533 |        2.731
       4.000 |        0.142 |        1.801 |        1.943
       7.000 |        0.072 |        0.782 |        0.854
      10.000 |        0.248 |        0.780 |        1.028
       8.000 |        0.068 |        3.740 |        3.808
       8.000 |        0.052 |        2.216 |        2.268
       5.000 |        0.204 |        1.285 |        1.489
      10.000 |        0.053 |        1.137 |        1.190
      12.000 |        0.260 |        1.579 |        1.839
      14.000 |        0.298 |        0.365 |        0.662
       7.000 |        0.222 |        1.007 |        1.229
       6.000 |        0.075 |        1.919 |        1.994
       6.000 |        0.057 |        1.373 |        1.429
       7.000 |        0.065 |        0.783 |        0.847
      12.000 |        0.175 |        0.715 |        0.890
      14.000 |        0.072 |        1.102 |        1.174
       8.000 |        0.229 |        3.402 |        3.631
       8.000 |        0.484 |        1.965 |        2.449
       6.000 |        0.196 |        2.156 |        2.351
      10.000 |        0.106 |        0.817 |        0.923
       8.000 |        0.280 |        1.081 |        1.361
       7.000 |        0.051 |        3.194 |        3.244
       7.000 |        0.072 |        0.646 |        0.718
       9.000 |        0.272 |        2.775 |        3.048
       7.000 |        0.295 |        0.652 |        0.946
       8.000 |        0.289 |        3.478 |        3.767
      10.000 |        0.169 |        1.587 |        1.756
      12.000 |        0.075 |        1.238 |        1.313
       9.000 |        0.076 |        1.220 |        1.297
      12.000 |        0.267 |        1.231 |        1.497
      10.000 |        0.110 |        0.696 |        0.806
      10.000 |        0.053 |        0.928 |        0.980
      10.000 |        0.118 |        0.787 |        0.905
       6.000 |        0.144 |        1.323 |        1.467
       5.000 |        0.262 |        3.041 |        3.303
       4.000 |        0.122 |        0.774 |        0.896
       7.000 |        0.174 |        2.001 |        2.175
      15.000 |        0.238 |        1.069 |        1.307
      10.000 |        0.092 |        1.103 |        1.196
      12.000 |        0.165 |        0.605 |        0.770
       7.000 |        0.148 |        0.786 |        0.934
       9.000 |        0.111 |        0.787 |        0.898
      11.000 |        0.479 |        1.555 |        2.034
       4.000 |        0.443 |        1.473 |        1.916
       8.000 |        0.683 |        2.656 |        3.339
      10.000 |        0.476 |        0.939 |        1.415
       8.000 |        0.460 |        2.113 |        2.572
       7.000 |        0.213 |        1.418 |        1.631
       7.000 |        0.061 |        1.552 |        1.613
       8.000 |        0.048 |        1.180 |        1.228
       9.000 |        0.057 |        1.168 |        1.225
      12.000 |        0.112 |        3.328 |        3.440
      11.000 |        0.076 |        3.632 |        3.708
       9.000 |        0.075 |        0.651 |        0.725
       5.000 |        0.063 |        0.675 |        0.738
       8.000 |        0.196 |        1.413 |        1.610
       9.000 |        0.323 |        0.719 |        1.042
       9.000 |        0.362 |        0.757 |        1.119
       7.000 |        0.115 |        1.065 |        1.181
       8.000 |        0.057 |        1.402 |        1.459
      12.000 |        0.137 |        1.081 |        1.218
      11.000 |        0.074 |        2.262 |        2.336
       9.000 |        0.136 |        0.987 |        1.122
      10.000 |        0.110 |        0.636 |        0.746
       7.000 |        0.135 |        2.693 |        2.828
       9.000 |        0.273 |        1.528 |        1.801
      12.000 |        0.149 |        1.430 |        1.579
       9.000 |        0.191 |        0.843 |        1.034
       6.000 |        0.120 |        1.069 |        1.189
       8.000 |        0.046 |        1.562 |        1.608
       5.000 |        0.131 |        0.862 |        0.992
       5.000 |        0.059 |        0.751 |        0.810
      12.000 |        0.324 |        1.241 |        1.565
       6.000 |        0.267 |        0.770 |        1.037
       9.000 |        0.065 |        1.020 |        1.085
       7.000 |        0.077 |        1.074 |        1.151
       7.000 |        0.052 |        1.047 |        1.099
      14.000 |        0.230 |        1.669 |        1.899
       8.000 |        0.063 |        1.439 |        1.502
      12.000 |        0.075 |        1.178 |        1.253
      11.000 |        0.056 |        2.235 |        2.290
      13.000 |        0.619 |        1.832 |        2.451
      12.000 |        0.298 |        1.032 |        1.330
      16.000 |        0.337 |        0.987 |        1.324
       6.000 |        0.064 |        0.957 |        1.021
      11.000 |        0.100 |        1.429 |        1.529
      10.000 |        0.062 |        0.880 |        0.942
      10.000 |        0.140 |        2.332 |        2.472
       5.000 |        0.110 |        3.262 |        3.372
       8.000 |        0.123 |        3.525 |        3.648
      12.000 |        0.415 |        0.873 |        1.288
       7.000 |        0.144 |        0.699 |        0.843
       8.000 |        0.083 |        1.982 |        2.065
       7.000 |        0.251 |        0.646 |        0.897
      14.000 |        0.074 |        3.082 |        3.155
       6.000 |        0.051 |        0.961 |        1.011
       7.000 |        0.110 |        0.894 |        1.004
       8.000 |        0.109 |        2.894 |        3.003
      11.000 |        0.066 |        1.320 |        1.386
       5.000 |        0.126 |        2.184 |        2.311
      10.000 |        0.315 |        1.866 |        2.181
       9.000 |        0.154 |        1.060 |        1.215
       6.000 |        0.079 |        2.441 |        2.520
       8.000 |        0.303 |        0.927 |        1.231
       6.000 |        0.065 |        0.992 |        1.057
       6.000 |        0.062 |        1.858 |        1.920
      10.000 |        0.062 |        1.978 |        2.040
       8.000 |        0.056 |        1.693 |        1.749
       8.000 |        0.080 |        0.844 |        0.924
       6.000 |        0.122 |        0.880 |        1.002
      11.000 |        0.325 |        2.390 |        2.716
       7.000 |        0.117 |        2.491 |        2.608
      10.000 |        0.072 |        1.541 |        1.613
       6.000 |        0.057 |        2.288 |        2.345
       8.000 |        0.205 |        0.738 |        0.943
       9.000 |        0.163 |        0.972 |        1.135
       7.000 |        0.275 |        0.649 |        0.924
