  Key Length |   QueueTimes | ServiceTimes | SojournTimes

<<<<<<< HEAD
       4.000 |        0.064 |        0.953 |        1.016
       8.000 |        0.036 |        0.451 |        0.487
       9.000 |        0.038 |        0.686 |        0.724
      10.000 |        0.153 |        1.097 |        1.249
       6.000 |        0.087 |        0.416 |        0.502
       9.000 |        0.134 |        0.726 |        0.860
      10.000 |        0.035 |        0.376 |        0.411
       7.000 |        0.062 |        0.768 |        0.831
       8.000 |        0.092 |        0.678 |        0.770
       8.000 |        0.039 |        1.094 |        1.133
       8.000 |        0.038 |        1.136 |        1.173
       6.000 |        0.069 |        0.721 |        0.790
      11.000 |        0.102 |        0.651 |        0.754
       7.000 |        0.042 |        0.725 |        0.767
       8.000 |        0.099 |        0.831 |        0.930
      10.000 |        0.042 |        0.754 |        0.796
       4.000 |        0.038 |        0.583 |        0.621
       5.000 |        0.056 |        0.986 |        1.042
      10.000 |        0.033 |        0.537 |        0.570
       6.000 |        0.043 |        0.993 |        1.036
      10.000 |        0.079 |        0.787 |        0.865
      10.000 |        0.098 |        0.503 |        0.601
      10.000 |        0.036 |        1.626 |        1.662
      12.000 |        0.034 |        1.125 |        1.159
      12.000 |        0.040 |        1.571 |        1.612
       6.000 |        0.031 |        1.619 |        1.650
       6.000 |        0.085 |        0.448 |        0.533
       6.000 |        0.098 |        0.405 |        0.503
      10.000 |        0.045 |        0.537 |        0.582
      13.000 |        0.209 |        0.349 |        0.558
      12.000 |        0.119 |        0.928 |        1.047
       4.000 |        0.045 |        1.140 |        1.184
       6.000 |        0.050 |        0.507 |        0.557
       9.000 |        0.035 |        0.945 |        0.980
       7.000 |        0.068 |        0.598 |        0.665
      11.000 |        0.038 |        0.477 |        0.515
       6.000 |        0.085 |        0.971 |        1.056
       9.000 |        0.125 |        0.992 |        1.117
       6.000 |        0.084 |        1.884 |        1.968
       4.000 |        0.091 |        1.206 |        1.296
       7.000 |        0.033 |        0.540 |        0.574
       8.000 |        0.036 |        2.361 |        2.397
       8.000 |        0.107 |        1.227 |        1.333
      10.000 |        0.100 |        0.507 |        0.607
       5.000 |        0.031 |        0.506 |        0.538
      12.000 |        0.032 |        0.653 |        0.685
      10.000 |        0.031 |        0.595 |        0.626
      14.000 |        0.042 |        0.252 |        0.294
       6.000 |        0.060 |        1.077 |        1.137
       7.000 |        0.129 |        0.717 |        0.846
       6.000 |        0.080 |        0.868 |        0.948
       7.000 |        0.035 |        0.472 |        0.507
      12.000 |        0.034 |        0.467 |        0.502
      14.000 |        0.026 |        0.590 |        0.616
       8.000 |        0.051 |        2.472 |        2.522
       8.000 |        0.206 |        1.571 |        1.777
       6.000 |        0.283 |        1.678 |        1.962
      10.000 |        0.044 |        0.452 |        0.496
       7.000 |        0.096 |        2.335 |        2.431
       8.000 |        0.074 |        0.677 |        0.751
       7.000 |        0.027 |        0.389 |        0.416
       9.000 |        0.129 |        1.846 |        1.975
       8.000 |        0.079 |        2.096 |        2.175
       7.000 |        0.141 |        0.712 |        0.852
      10.000 |        0.124 |        1.360 |        1.484
      12.000 |        0.038 |        0.902 |        0.939
       9.000 |        0.034 |        0.798 |        0.832
      12.000 |        0.032 |        0.686 |        0.718
      10.000 |        0.166 |        0.470 |        0.637
      10.000 |        0.097 |        0.513 |        0.610
      10.000 |        0.042 |        0.461 |        0.503
       5.000 |        0.056 |        2.031 |        2.087
       6.000 |        0.039 |        0.898 |        0.937
       4.000 |        0.037 |        0.497 |        0.534
       7.000 |        0.050 |        1.553 |        1.602
      15.000 |        0.095 |        0.855 |        0.950
      10.000 |        0.068 |        0.712 |        0.780
      12.000 |        0.057 |        0.523 |        0.580
       7.000 |        0.043 |        0.538 |        0.581
      11.000 |        0.033 |        0.868 |        0.901
       8.000 |        0.086 |        1.621 |        1.707
       9.000 |        0.033 |        0.703 |        0.736
       4.000 |        0.040 |        1.060 |        1.100
       8.000 |        0.142 |        1.280 |        1.422
      10.000 |        0.077 |        0.641 |        0.718
       7.000 |        0.082 |        0.883 |        0.965
       7.000 |        0.151 |        0.933 |        1.083
       8.000 |        0.042 |        0.508 |        0.550
       9.000 |        0.035 |        0.488 |        0.523
      12.000 |        0.046 |        2.186 |        2.232
      11.000 |        0.034 |        2.368 |        2.403
       9.000 |        0.298 |        0.642 |        0.940
       5.000 |        0.051 |        0.442 |        0.493
       8.000 |        0.146 |        0.945 |        1.091
       9.000 |        0.048 |        0.481 |        0.529
       9.000 |        0.069 |        0.616 |        0.684
       7.000 |        0.125 |        0.591 |        0.716
       8.000 |        0.065 |        0.837 |        0.902
      12.000 |        0.035 |        0.529 |        0.564
      11.000 |        0.072 |        1.674 |        1.746
       9.000 |        0.234 |        0.981 |        1.216
      10.000 |        0.043 |        0.460 |        0.503
       7.000 |        0.127 |        2.149 |        2.276
      12.000 |        0.042 |        0.596 |        0.638
       9.000 |        0.133 |        1.004 |        1.137
       9.000 |        0.203 |        0.656 |        0.858
       6.000 |        0.040 |        0.654 |        0.695
       8.000 |        0.042 |        1.061 |        1.103
       5.000 |        0.126 |        0.585 |        0.711
       5.000 |        0.034 |        0.438 |        0.473
      12.000 |        0.071 |        0.867 |        0.937
       6.000 |        0.198 |        0.770 |        0.969
       9.000 |        0.070 |        0.981 |        1.051
       7.000 |        0.090 |        0.962 |        1.053
       7.000 |        0.037 |        0.704 |        0.741
      14.000 |        0.048 |        1.165 |        1.213
       8.000 |        0.037 |        0.787 |        0.824
      11.000 |        0.049 |        1.441 |        1.490
      12.000 |        0.036 |        0.835 |        0.871
      13.000 |        0.123 |        1.213 |        1.336
      12.000 |        0.152 |        0.653 |        0.805
      16.000 |        0.116 |        0.554 |        0.670
       6.000 |        0.050 |        0.593 |        0.643
      11.000 |        0.048 |        0.955 |        1.003
      10.000 |        0.084 |        1.570 |        1.654
      10.000 |        0.033 |        0.552 |        0.586
       5.000 |        0.038 |        2.218 |        2.256
       8.000 |        0.036 |        2.420 |        2.456
      12.000 |        0.073 |        0.381 |        0.454
       7.000 |        0.046 |        0.468 |        0.515
       8.000 |        0.045 |        1.439 |        1.483
      14.000 |        0.031 |        2.160 |        2.191
       7.000 |        0.170 |        0.474 |        0.644
       6.000 |        0.053 |        0.399 |        0.452
       7.000 |        0.071 |        0.526 |        0.597
       8.000 |        0.038 |        2.035 |        2.073
      11.000 |        0.052 |        0.887 |        0.939
       5.000 |        0.195 |        1.720 |        1.915
      10.000 |        0.055 |        1.276 |        1.331
       9.000 |        0.042 |        0.681 |        0.723
       6.000 |        0.045 |        1.815 |        1.860
       8.000 |        0.111 |        0.535 |        0.646
       6.000 |        0.045 |        0.650 |        0.695
       6.000 |        0.040 |        1.258 |        1.298
      10.000 |        0.034 |        1.282 |        1.316
       8.000 |        0.033 |        1.097 |        1.130
       8.000 |        0.101 |        0.726 |        0.827
       6.000 |        0.036 |        0.571 |        0.607
      11.000 |        0.060 |        1.734 |        1.794
       7.000 |        0.035 |        1.643 |        1.678
      10.000 |        0.036 |        1.019 |        1.055
       6.000 |        0.035 |        1.535 |        1.570
       8.000 |        0.113 |        0.476 |        0.588
       9.000 |        0.118 |        0.567 |        0.684
       7.000 |        0.108 |        0.421 |        0.529
      12.000 |        0.050 |        0.939 |        0.989
